date,region,mean_BT,min_BT,max_BT
2025-02-07,South America,245.5131072998047,206.11453247070312,256.94110107421875
2025-02-08,Western Hemisphere,237.4776153564453,193.2283172607422,260.1098327636719
2025-02-08,Tropics,237.12501525878906,188.58084106445312,251.70211791992188
2025-02-08,North America,239.91299438476562,210.50851440429688,249.6318817138672
2025-02-08,South America,245.02679443359375,199.81930541992188,260.1098327636719
2025-02-09,Western Hemisphere,236.74789428710938,199.81930541992188,260.32110595703125
2025-02-09,Tropics,236.6871337890625,188.1160888671875,251.4063720703125
2025-02-09,North America,238.5911407470703,212.87451171875,250.13888549804688
2025-02-09,South America,243.32992553710938,200.62203979492188,260.32110595703125
2025-02-10,Western Hemisphere,236.2407684326172,196.31256103515625,258.3775939941406
2025-02-10,Tropics,236.22396850585938,187.6090850830078,251.32186889648438
2025-02-10,North America,239.20779418945312,208.22702026367188,250.6458740234375
2025-02-10,South America,241.261474609375,202.8612823486328,258.3775939941406
2025-02-11,Western Hemisphere,235.96197509765625,192.8480682373047,256.22283935546875
2025-02-11,Tropics,237.38275146484375,187.10208129882812,257.5748596191406
2025-02-11,North America,240.5552520751953,206.11453247070312,250.18112182617188
2025-02-11,South America,240.65855407714844,197.58004760742188,256.22283935546875
2025-02-12,Western Hemisphere,236.03128051757812,195.0028076171875,252.75836181640625
2025-02-12,Tropics,238.7340850830078,191.24258422851562,259.8140869140625
2025-02-12,North America,242.58740234375,208.9452667236328,252.75836181640625
2025-02-12,South America,241.09776306152344,195.0028076171875,252.04013061523438
2025-02-13,Western Hemisphere,235.3636474609375,195.3408203125,255.0821075439453
2025-02-13,Tropics,237.6704559326172,188.1160888671875,253.51885986328125
2025-02-13,North America,242.5899658203125,211.1422576904297,255.0821075439453
2025-02-13,South America,241.32225036621094,195.3408203125,252.37811279296875
2025-02-14,Western Hemisphere,234.90234375,194.66481018066406,255.4623565673828
2025-02-14,Tropics,236.2306671142578,185.454345703125,255.37786865234375
2025-02-14,North America,241.9355926513672,206.2835235595703,255.4623565673828
2025-02-14,South America,239.6151580810547,194.66481018066406,251.15286254882812
2025-02-15,Western Hemisphere,234.7823944091797,197.24205017089844,254.02586364746094
2025-02-15,Tropics,236.14268493652344,188.58084106445312,256.0115966796875
2025-02-15,North America,241.04180908203125,206.87503051757812,254.02586364746094
2025-02-15,South America,238.55648803710938,200.62203979492188,251.19512939453125
2025-02-16,Western Hemisphere,234.7731475830078,190.3975830078125,254.11036682128906
2025-02-16,Tropics,236.22259521484375,187.10208129882812,250.35012817382812
2025-02-16,North America,240.37403869628906,212.57875061035156,249.80087280273438
2025-02-16,South America,237.1159210205078,196.94630432128906,254.11036682128906
2025-02-17,Western Hemisphere,234.85079956054688,195.0028076171875,254.11036682128906
2025-02-17,Tropics,236.33839416503906,188.58084106445312,256.4763488769531
2025-02-17,North America,238.71652221679688,210.9732666015625,247.3503875732422
2025-02-17,South America,237.17037963867188,197.24205017089844,249.42062377929688
2025-02-18,Western Hemisphere,234.76629638671875,190.820068359375,253.47662353515625
2025-02-18,Tropics,236.0918731689453,187.10208129882812,260.70135498046875
2025-02-18,North America,237.92564392089844,207.46652221679688,249.04037475585938
2025-02-18,South America,237.3072052001953,196.94630432128906,250.05438232421875
2025-02-19,Western Hemisphere,235.30532836914062,191.24258422851562,255.71585083007812
2025-02-19,Tropics,237.365966796875,186.55284118652344,261.46185302734375
2025-02-19,North America,240.2738494873047,213.76174926757812,251.82887268066406
2025-02-19,South America,236.55320739746094,197.24205017089844,252.12461853027344
2025-02-20,Western Hemisphere,235.9461669921875,195.67880249023438,252.80062866210938
2025-02-20,Tropics,238.27333068847656,189.0455780029297,260.8280944824219
2025-02-20,North America,242.49700927734375,215.83200073242188,252.80062866210938
2025-02-20,South America,238.48121643066406,195.67880249023438,252.25137329101562
2025-02-21,Western Hemisphere,236.8446502685547,196.01681518554688,253.18087768554688
2025-02-21,Tropics,239.0316162109375,186.55284118652344,258.5888671875
2025-02-21,North America,243.07778930664062,214.47999572753906,253.18087768554688
2025-02-21,South America,239.49754333496094,196.01681518554688,251.95562744140625
2025-02-22,Western Hemisphere,236.93038940429688,188.1160888671875,253.01187133789062
2025-02-22,Tropics,239.0446319580078,187.10208129882812,258.2508544921875
2025-02-22,North America,243.86849975585938,214.73348999023438,253.01187133789062
2025-02-22,South America,240.511962890625,188.1160888671875,252.96961975097656
2025-02-23,Western Hemisphere,236.84445190429688,190.3975830078125,253.98361206054688
2025-02-23,Tropics,238.72183227539062,187.6090850830078,258.2086181640625
2025-02-23,North America,244.62635803222656,207.46652221679688,253.39212036132812
2025-02-23,South America,240.96621704101562,190.3975830078125,253.98361206054688
2025-02-24,Western Hemisphere,237.1752166748047,189.97508239746094,255.29336547851562
2025-02-24,Tropics,238.18067932128906,188.58084106445312,257.87060546875
2025-02-24,North America,243.1704864501953,205.9032745361328,255.29336547851562
2025-02-24,South America,241.55824279785156,192.4678192138672,254.02586364746094
2025-02-25,Western Hemisphere,237.85009765625,192.04531860351562,258.67333984375
2025-02-25,Tropics,238.83656311035156,191.24258422851562,254.11036682128906
2025-02-25,North America,241.92037963867188,209.66351318359375,255.75811767578125
2025-02-25,South America,241.6343231201172,193.2283172607422,258.67333984375
2025-02-26,Western Hemisphere,238.19613647460938,192.4678192138672,254.65960693359375
2025-02-26,Tropics,238.6783905029297,187.6090850830078,255.92710876464844
2025-02-26,North America,241.74462890625,193.2283172607422,252.04013061523438
2025-02-26,South America,242.31906127929688,193.2283172607422,253.39212036132812
2025-02-27,Western Hemisphere,238.15887451171875,189.5103302001953,254.95535278320312
2025-02-27,Tropics,238.94935607910156,187.10208129882812,256.22283935546875
2025-02-27,North America,242.4385986328125,203.07254028320312,253.73011779785156
2025-02-27,South America,241.88145446777344,191.24258422851562,253.6878662109375
2025-02-28,Western Hemisphere,238.123291015625,189.5103302001953,255.25111389160156
2025-02-28,Tropics,239.0692596435547,187.10208129882812,261.2083435058594
2025-02-28,North America,243.5934295654297,206.87503051757812,255.25111389160156
2025-02-28,South America,241.41729736328125,192.04531860351562,254.15261840820312
2025-03-01,Western Hemisphere,237.8089599609375,188.58084106445312,254.65960693359375
2025-03-01,Tropics,238.81350708007812,184.3135986328125,260.70135498046875
2025-03-01,North America,242.54400634765625,197.24205017089844,253.34986877441406
2025-03-01,South America,240.81858825683594,194.66481018066406,254.65960693359375
2025-03-02,Western Hemisphere,237.4968719482422,186.55284118652344,254.53286743164062
2025-03-02,Tropics,237.1018524169922,186.55284118652344,256.0960998535156
2025-03-02,North America,242.2416229248047,200.11505126953125,254.53286743164062
2025-03-02,South America,239.92832946777344,188.58084106445312,253.43435668945312
2025-03-03,Western Hemisphere,237.45738220214844,193.2283172607422,255.12435913085938
2025-03-03,Tropics,236.71377563476562,188.1160888671875,257.2368469238281
2025-03-03,North America,242.42822265625,195.0028076171875,255.12435913085938
2025-03-03,South America,241.0022735595703,195.0028076171875,253.85687255859375
2025-03-04,Western Hemisphere,237.138671875,191.24258422851562,257.4903564453125
2025-03-04,Tropics,236.64385986328125,186.55284118652344,259.4761047363281
2025-03-04,North America,242.0897216796875,204.0020294189453,254.49061584472656
2025-03-04,South America,240.38011169433594,194.32681274414062,254.23712158203125
2025-03-05,Western Hemisphere,236.833740234375,185.454345703125,260.0675964355469
2025-03-05,Tropics,234.85011291503906,185.454345703125,253.85687255859375
2025-03-05,North America,241.89854431152344,208.01577758789062,255.42010498046875
2025-03-05,South America,239.4934844970703,190.820068359375,254.11036682128906
2025-03-06,Western Hemisphere,237.65647888183594,187.10208129882812,257.4481201171875
2025-03-06,Tropics,235.488525390625,184.90509033203125,253.6878662109375
2025-03-06,North America,242.0081329345703,213.59274291992188,256.89886474609375
2025-03-06,South America,240.88829040527344,193.2283172607422,255.2088623046875
2025-03-07,Western Hemisphere,237.95579528808594,196.6505584716797,256.0538635253906
2025-03-07,Tropics,234.72909545898438,189.0455780029297,252.29360961914062
2025-03-07,North America,242.45521545410156,205.05828857421875,252.42037963867188
2025-03-07,South America,239.38124084472656,196.6505584716797,252.80062866210938
2025-03-08,Western Hemisphere,238.47300720214844,195.3408203125,257.110107421875
2025-03-08,Tropics,234.17062377929688,186.55284118652344,251.44862365722656
2025-03-08,North America,241.9678955078125,197.58004760742188,253.56112670898438
2025-03-08,South America,240.83563232421875,198.46730041503906,251.44862365722656
2025-03-09,Western Hemisphere,238.6088104248047,186.55284118652344,258.3775939941406
2025-03-09,Tropics,235.5137481689453,186.55284118652344,253.13861083984375
2025-03-09,North America,241.4822540283203,197.87579345703125,253.47662353515625
2025-03-09,South America,242.5487060546875,186.55284118652344,254.87086486816406
2025-03-10,Western Hemisphere,238.80783081054688,193.6085662841797,257.87060546875
2025-03-10,Tropics,235.60049438476562,189.5103302001953,254.53286743164062
2025-03-10,North America,243.4101104736328,209.4522705078125,256.22283935546875
2025-03-10,South America,243.2037811279297,193.6085662841797,257.87060546875
2025-03-11,Western Hemisphere,238.682861328125,185.454345703125,262.98284912109375
2025-03-11,Tropics,234.7737274169922,185.454345703125,256.7298583984375
2025-03-11,North America,244.77528381347656,200.87554931640625,258.9268493652344
2025-03-11,South America,243.25755310058594,185.454345703125,262.98284912109375
2025-03-12,Western Hemisphere,238.94619750976562,189.0455780029297,261.4195861816406
2025-03-12,Tropics,235.9741973876953,188.1160888671875,257.9551086425781
2025-03-12,North America,245.4889678955078,208.9452667236328,259.4761047363281
2025-03-12,South America,243.75762939453125,192.4678192138672,260.152099609375
2025-03-13,Western Hemisphere,238.97422790527344,190.820068359375,259.18035888671875
2025-03-13,Tropics,236.4937286376953,182.37010192871094,258.9268493652344
2025-03-13,North America,245.14048767089844,211.7760009765625,258.9691162109375
2025-03-13,South America,244.46902465820312,190.820068359375,257.9973449707031
2025-03-14,Western Hemisphere,238.2298126220703,191.24258422851562,259.7718505859375
2025-03-14,Tropics,236.18746948242188,186.55284118652344,259.6873474121094
2025-03-14,North America,245.9537811279297,214.60675048828125,258.67333984375
2025-03-14,South America,242.01390075683594,192.4678192138672,259.64508056640625
2025-03-15,Western Hemisphere,238.35963439941406,191.66506958007812,258.84234619140625
2025-03-15,Tropics,236.78587341308594,186.55284118652344,257.65936279296875
2025-03-15,North America,246.10519409179688,211.94500732421875,258.84234619140625
2025-03-15,South America,242.41236877441406,192.04531860351562,257.65936279296875
2025-03-16,Western Hemisphere,238.5478057861328,197.24205017089844,257.65936279296875
2025-03-16,Tropics,236.5361785888672,188.1160888671875,255.589111328125
2025-03-16,North America,245.20091247558594,210.17050170898438,257.65936279296875
2025-03-16,South America,243.57733154296875,197.87579345703125,255.589111328125
2025-03-17,Western Hemisphere,238.4931640625,191.66506958007812,257.15234375
2025-03-17,Tropics,237.04685974121094,183.6798553466797,255.33560180664062
2025-03-17,North America,244.55712890625,215.7052459716797,256.4341125488281
2025-03-17,South America,243.4176025390625,191.66506958007812,255.42010498046875
2025-03-18,Western Hemisphere,238.071533203125,190.820068359375,258.12408447265625
2025-03-18,Tropics,236.49179077148438,188.58084106445312,255.80035400390625
2025-03-18,North America,244.84133911132812,212.40975952148438,257.4903564453125
2025-03-18,South America,241.13807678222656,190.820068359375,256.51861572265625
2025-03-19,Western Hemisphere,238.03799438476562,186.04583740234375,258.2508544921875
2025-03-19,Tropics,236.13626098632812,184.90509033203125,255.37786865234375
2025-03-19,North America,245.04330444335938,214.73348999023438,258.2508544921875
2025-03-19,South America,241.9198760986328,190.3975830078125,254.78636169433594
2025-03-20,Western Hemisphere,237.5858154296875,187.10208129882812,257.5325927734375
2025-03-20,Tropics,237.0828857421875,186.04583740234375,252.37811279296875
2025-03-20,North America,244.15159606933594,214.73348999023438,256.22283935546875
2025-03-20,South America,242.3787841796875,187.10208129882812,254.95535278320312
2025-03-21,Western Hemisphere,237.08712768554688,184.90509033203125,257.0256042480469
2025-03-21,Tropics,237.29891967773438,184.90509033203125,256.4341125488281
2025-03-21,North America,243.60723876953125,217.90223693847656,255.80035400390625
2025-03-21,South America,242.27110290527344,191.66506958007812,257.0256042480469
2025-03-22,Western Hemisphere,236.10606384277344,189.0455780029297,257.15234375
2025-03-22,Tropics,238.07501220703125,187.6090850830078,257.65936279296875
2025-03-22,North America,242.6852569580078,207.29751586914062,251.61761474609375
2025-03-22,South America,240.5453338623047,189.0455780029297,254.19485473632812
2025-03-23,Western Hemisphere,235.20236206054688,187.10208129882812,257.32135009765625
2025-03-23,Tropics,239.27943420410156,187.10208129882812,256.391845703125
2025-03-23,North America,242.2550048828125,197.87579345703125,250.98387145996094
2025-03-23,South America,238.70272827148438,188.1160888671875,257.32135009765625
2025-03-24,Western Hemisphere,235.39768981933594,187.10208129882812,254.91311645507812
2025-03-24,Tropics,238.97320556640625,187.10208129882812,257.7861022949219
2025-03-24,North America,241.13780212402344,194.32681274414062,251.23736572265625
2025-03-24,South America,238.19264221191406,187.10208129882812,254.91311645507812
2025-03-25,Western Hemisphere,235.92236328125,187.10208129882812,254.91311645507812
2025-03-25,Tropics,238.88525390625,187.10208129882812,257.87060546875
2025-03-25,North America,240.63311767578125,207.67776489257812,254.91311645507812
2025-03-25,South America,237.1342010498047,187.10208129882812,252.75836181640625
2025-03-26,Western Hemisphere,235.97605895996094,187.6090850830078,256.7720947265625
2025-03-26,Tropics,236.79763793945312,187.10208129882812,258.67333984375
2025-03-26,North America,241.0167694091797,204.0020294189453,256.7720947265625
2025-03-26,South America,236.77760314941406,187.6090850830078,253.26536560058594
2025-03-27,Western Hemisphere,236.08642578125,189.0455780029297,258.2930908203125
2025-03-27,Tropics,236.08033752441406,187.10208129882812,256.56085205078125
2025-03-27,North America,240.24388122558594,203.53729248046875,256.4763488769531
2025-03-27,South America,236.56936645507812,189.0455780029297,254.49061584472656
2025-03-28,Western Hemisphere,236.1313934326172,187.10208129882812,258.2086181640625
2025-03-28,Tropics,236.029052734375,184.3135986328125,253.47662353515625
2025-03-28,North America,242.3212127685547,208.22702026367188,258.2086181640625
2025-03-28,South America,237.436767578125,193.6085662841797,257.110107421875
2025-03-29,Western Hemisphere,236.38340759277344,188.58084106445312,259.0958557128906
2025-03-29,Tropics,236.55776977539062,184.3135986328125,251.44862365722656
2025-03-29,North America,243.31646728515625,203.07254028320312,259.0958557128906
2025-03-29,South America,239.1888885498047,190.3975830078125,254.95535278320312
2025-03-30,Western Hemisphere,236.2084503173828,194.66481018066406,260.1098327636719
2025-03-30,Tropics,236.0897216796875,184.90509033203125,251.65988159179688
2025-03-30,North America,242.21035766601562,209.1142578125,258.9691162109375
2025-03-30,South America,239.58815002441406,194.66481018066406,255.71585083007812
2025-03-31,Western Hemisphere,235.791259765625,195.0028076171875,259.0113525390625
2025-03-31,Tropics,235.9630889892578,186.55284118652344,250.47686767578125
2025-03-31,North America,242.02163696289062,204.42453002929688,257.7861022949219
2025-03-31,South America,238.7097930908203,195.0028076171875,251.91336059570312
2025-04-01,Western Hemisphere,235.8832244873047,191.24258422851562,257.5748596191406
2025-04-01,Tropics,236.21351623535156,190.820068359375,252.1668701171875
2025-04-01,North America,241.44972229003906,196.31256103515625,257.32135009765625
2025-04-01,South America,239.28707885742188,193.6085662841797,251.82887268066406
2025-04-02,Western Hemisphere,235.41749572753906,187.10208129882812,254.15261840820312
2025-04-02,Tropics,234.36082458496094,187.10208129882812,252.71612548828125
2025-04-02,North America,241.30523681640625,199.5657958984375,252.71612548828125
2025-04-02,South America,238.51272583007812,187.10208129882812,249.67413330078125
2025-04-03,Western Hemisphere,235.06167602539062,187.10208129882812,256.22283935546875
2025-04-03,Tropics,233.39749145507812,188.1160888671875,248.74462890625
2025-04-03,North America,240.77882385253906,204.0020294189453,252.80062866210938
2025-04-03,South America,237.6187744140625,187.10208129882812,256.22283935546875
2025-04-04,Western Hemisphere,236.09149169921875,189.5103302001953,255.8426055908203
2025-04-04,Tropics,234.30902099609375,188.58084106445312,251.49087524414062
2025-04-04,North America,241.79209899902344,198.46730041503906,252.20912170410156
2025-04-04,South America,238.92092895507812,194.32681274414062,253.56112670898438
2025-04-05,Western Hemisphere,236.69102478027344,189.5103302001953,256.22283935546875
2025-04-05,Tropics,234.43203735351562,187.6090850830078,254.74411010742188
2025-04-05,North America,242.4882049560547,205.6920166015625,254.65960693359375
2025-04-05,South America,240.4734344482422,189.5103302001953,256.22283935546875
2025-04-06,Western Hemisphere,237.0987091064453,186.55284118652344,260.5745849609375
2025-04-06,Tropics,235.82469177246094,186.55284118652344,252.37811279296875
2025-04-06,North America,242.36282348632812,214.31100463867188,257.65936279296875
2025-04-06,South America,241.4348602294922,186.55284118652344,259.4761047363281
2025-04-07,Western Hemisphere,236.80804443359375,189.0455780029297,260.1943359375
2025-04-07,Tropics,235.44064331054688,186.04583740234375,255.37786865234375
2025-04-07,North America,241.41709899902344,211.94500732421875,252.63162231445312
2025-04-07,South America,240.9109344482422,190.820068359375,259.349365234375
2025-04-08,Western Hemisphere,236.0382080078125,183.97560119628906,259.0113525390625
2025-04-08,Tropics,234.28872680664062,183.97560119628906,251.65988159179688
2025-04-08,North America,240.2119903564453,187.27108764648438,253.6878662109375
