date,region,mean_BT,min_BT,max_BT
2025-01-17 00:00:00,South America,259.0700988769531,196.10630798339844,271.7383117675781
2025-01-18 00:00:00,Western Hemisphere,254.62132263183597,199.5486602783203,274.3824462890625
2025-01-18 00:00:00,Tropics,257.4064636230469,190.96771240234372,272.33697509765625
2025-01-18 00:00:00,North America,263.1322937011719,213.1684112548828,274.033203125
2025-01-18 00:00:00,South America,258.3387451171875,199.5486602783203,271.23944091796875
2025-01-19 00:00:00,Western Hemisphere,255.6301422119141,200.7958984375,275.330322265625
2025-01-19 00:00:00,Tropics,258.2021789550781,194.90896606445312,272.736083984375
2025-01-19 00:00:00,North America,263.6139221191406,211.322509765625,273.18511962890625
2025-01-19 00:00:00,South America,261.1340637207031,204.7371368408203,273.2848815917969
2025-01-20 00:00:00,Western Hemisphere,255.57571411132807,197.50320434570312,275.08087158203125
2025-01-20 00:00:00,Tropics,258.93853759765625,193.6617431640625,273.3846435546875
2025-01-20 00:00:00,North America,264.3130798339844,212.27040100097656,273.48443603515625
2025-01-20 00:00:00,South America,260.2487487792969,197.50320434570312,272.6363220214844
2025-01-21 00:00:00,Western Hemisphere,255.7485198974609,200.7958984375,274.2327880859375
2025-01-21 00:00:00,Tropics,258.0427551269531,191.716064453125,274.93121337890625
2025-01-21 00:00:00,North America,264.908447265625,224.0941467285156,272.98553466796875
2025-01-21 00:00:00,South America,259.2442626953125,207.281494140625,273.9334411621094
2025-01-22 00:00:00,Western Hemisphere,255.9822998046875,198.00210571289065,276.9766845703125
2025-01-22 00:00:00,Tropics,258.1002197265625,187.12625122070312,277.4755859375
2025-01-22 00:00:00,North America,264.77294921875,219.8535614013672,272.287109375
2025-01-22 00:00:00,South America,260.2626953125,205.984375,275.330322265625
2025-01-23 00:00:00,Western Hemisphere,256.51007080078125,203.48989868164065,274.93121337890625
2025-01-23 00:00:00,Tropics,257.211669921875,190.26927185058597,277.37579345703125
2025-01-23 00:00:00,North America,265.3236999511719,217.45887756347656,271.9378662109375
2025-01-23 00:00:00,South America,261.1622619628906,206.18392944335935,274.93121337890625
2025-01-24 00:00:00,Western Hemisphere,256.1020812988281,196.65509033203125,275.6795654296875
2025-01-24 00:00:00,Tropics,256.69512939453125,189.52093505859372,275.5299072265625
2025-01-24 00:00:00,North America,265.5799255371094,231.9267425537109,271.03985595703125
2025-01-24 00:00:00,South America,260.4093933105469,196.65509033203125,275.6795654296875
2025-01-25 00:00:00,Western Hemisphere,255.40853881835935,195.80697631835935,273.73388671875
2025-01-25 00:00:00,Tropics,255.2811279296875,186.67724609375,277.87469482421875
2025-01-25 00:00:00,North America,265.1639099121094,225.5908203125,271.3392028808594
2025-01-25 00:00:00,South America,259.609375,195.80697631835935,270.59088134765625
2025-01-26 00:00:00,Western Hemisphere,255.0984344482422,195.20831298828125,274.3824462890625
2025-01-26 00:00:00,Tropics,256.1786499023437,192.0153961181641,276.8768920898437
2025-01-26 00:00:00,North America,264.15869140625,217.0597686767578,270.989990234375
2025-01-26 00:00:00,South America,259.4320678710937,195.20831298828125,268.7449645996094
2025-01-27 00:00:00,Western Hemisphere,255.26319885253903,195.20831298828125,274.9811096191406
2025-01-27 00:00:00,Tropics,257.0161437988281,189.121826171875,276.8270263671875
2025-01-27 00:00:00,North America,264.0448303222656,208.9278259277344,270.989990234375
2025-01-27 00:00:00,South America,260.0907897949219,196.10630798339844,272.137451171875
2025-01-28 00:00:00,Western Hemisphere,255.3415679931641,199.2992248535156,273.83367919921875
2025-01-28 00:00:00,Tropics,256.4783630371094,193.3623962402344,273.83367919921875
2025-01-28 00:00:00,North America,264.7335205078125,214.36575317382807,271.9877624511719
2025-01-28 00:00:00,South America,259.0339660644531,199.2992248535156,271.88800048828125
2025-01-29 00:00:00,Western Hemisphere,255.086669921875,201.24490356445312,276.62744140625
2025-01-29 00:00:00,Tropics,254.4908599853516,187.52536010742188,271.7882080078125
2025-01-29 00:00:00,North America,264.9696044921875,223.5453643798828,273.2848815917969
2025-01-29 00:00:00,South America,257.7738952636719,203.09078979492188,269.543212890625
2025-01-30 00:00:00,Western Hemisphere,255.52110290527344,196.35574340820312,273.0354309082031
2025-01-30 00:00:00,Tropics,253.61952209472656,185.380126953125,273.63409423828125
2025-01-30 00:00:00,North America,263.2913818359375,225.6905975341797,273.0354309082031
2025-01-30 00:00:00,South America,260.43218994140625,204.3380126953125,270.4411926269531
2025-01-31 00:00:00,Western Hemisphere,255.0635986328125,193.01318359375,273.1351928710937
2025-01-31 00:00:00,Tropics,254.64370727539065,187.12625122070312,273.2848815917969
2025-01-31 00:00:00,North America,261.28350830078125,219.35467529296875,272.137451171875
2025-01-31 00:00:00,South America,260.66705322265625,194.90896606445312,273.1351928710937
2025-02-01 00:00:00,Western Hemisphere,255.00296020507807,194.01095581054688,277.7250366210937
2025-02-01 00:00:00,Tropics,255.59811401367188,188.37347412109372,274.033203125
2025-02-01 00:00:00,North America,261.6317443847656,213.31808471679688,270.2915344238281
2025-02-01 00:00:00,South America,260.5677795410156,194.01095581054688,277.7250366210937
2025-02-02 00:00:00,Western Hemisphere,255.445556640625,188.7725982666016,278.2239074707031
2025-02-02 00:00:00,Tropics,257.4009094238281,188.7725982666016,273.883544921875
2025-02-02 00:00:00,North America,262.13055419921875,222.99658203125,271.43896484375
2025-02-02 00:00:00,South America,261.8347473144531,204.986572265625,278.2239074707031
2025-02-03 00:00:00,Western Hemisphere,255.46701049804688,192.3646240234375,273.4345703125
2025-02-03 00:00:00,Tropics,257.37677001953125,188.37347412109372,273.2848815917969
2025-02-03 00:00:00,North America,263.1761779785156,220.00323486328125,272.736083984375
2025-02-03 00:00:00,South America,261.27294921875,202.3923492431641,273.2848815917969
2025-02-04 00:00:00,Western Hemisphere,255.52444458007807,192.3646240234375,273.0853271484375
2025-02-04 00:00:00,Tropics,256.85504150390625,184.88124084472656,272.736083984375
2025-02-04 00:00:00,North America,263.7086486816406,219.50433349609372,273.0853271484375
2025-02-04 00:00:00,South America,261.4392395019531,192.3646240234375,272.287109375
2025-02-05 00:00:00,Western Hemisphere,255.63352966308597,194.90896606445312,273.9833374023437
2025-02-05 00:00:00,Tropics,255.37728881835935,186.27813720703125,271.43896484375
2025-02-05 00:00:00,North America,264.40545654296875,216.21163940429688,273.1351928710937
2025-02-05 00:00:00,South America,260.32147216796875,204.7371368408203,272.0875244140625
2025-02-06 00:00:00,Western Hemisphere,255.7610321044922,190.61849975585935,273.83367919921875
2025-02-06 00:00:00,Tropics,255.0800628662109,187.52536010742188,271.6884155273437
2025-02-06 00:00:00,North America,263.4571533203125,215.1140899658203,272.287109375
2025-02-06 00:00:00,South America,261.3948669433594,194.310302734375,273.83367919921875
2025-02-07 00:00:00,Western Hemisphere,255.13072204589844,199.5486602783203,273.883544921875
2025-02-07 00:00:00,Tropics,253.92999267578125,185.82913208007807,269.9423217773437
2025-02-07 00:00:00,North America,261.23876953125,216.21163940429688,271.3392028808594
2025-02-07 00:00:00,South America,262.5925598144531,207.68060302734372,273.883544921875
2025-02-08 00:00:00,Western Hemisphere,254.43067932128903,194.310302734375,275.1307983398437
2025-02-08 00:00:00,Tropics,252.6690216064453,187.52536010742188,271.1396484375
2025-02-08 00:00:00,North America,258.13330078125,211.1229553222656,270.4411926269531
2025-02-08 00:00:00,South America,262.80157470703125,200.54644775390625,275.1307983398437
2025-02-09 00:00:00,Western Hemisphere,253.6075439453125,200.2969970703125,276.178466796875
2025-02-09 00:00:00,Tropics,252.1591339111328,187.52536010742188,271.3392028808594
2025-02-09 00:00:00,North America,256.8797607421875,213.8169708251953,269.24383544921875
2025-02-09 00:00:00,South America,261.1485290527344,201.0453338623047,276.178466796875
2025-02-10 00:00:00,Western Hemisphere,253.2203063964844,195.50762939453125,272.3868713378906
2025-02-10 00:00:00,Tropics,251.3896026611328,186.27813720703125,270.989990234375
2025-02-10 00:00:00,North America,258.15777587890625,207.68060302734372,269.59307861328125
2025-02-10 00:00:00,South America,259.5140991210937,204.5375823974609,272.3868713378906
2025-02-11 00:00:00,Western Hemisphere,252.5645904541016,192.0153961181641,272.6363220214844
2025-02-11 00:00:00,Tropics,252.75067138671875,186.67724609375,273.0853271484375
2025-02-11 00:00:00,North America,259.2377624511719,206.18392944335935,269.842529296875
2025-02-11 00:00:00,South America,257.9988098144531,198.30142211914065,271.9877624511719
2025-02-12 00:00:00,Western Hemisphere,252.5323028564453,195.20831298828125,272.18731689453125
2025-02-12 00:00:00,Tropics,254.36756896972656,190.61849975585935,273.2848815917969
2025-02-12 00:00:00,North America,261.0983581542969,210.47439575195312,271.03985595703125
2025-02-12 00:00:00,South America,258.8995056152344,195.20831298828125,270.1917724609375
2025-02-13 00:00:00,Western Hemisphere,251.84190368652344,194.310302734375,271.88800048828125
2025-02-13 00:00:00,Tropics,253.3363037109375,187.12625122070312,272.287109375
2025-02-13 00:00:00,North America,260.533203125,212.86907958984372,271.88800048828125
2025-02-13 00:00:00,South America,259.921142578125,196.9544219970703,271.83807373046875
2025-02-14 00:00:00,Western Hemisphere,251.2621154785156,194.90896606445312,272.18731689453125
2025-02-14 00:00:00,Tropics,251.5522308349609,183.4344482421875,274.63189697265625
2025-02-14 00:00:00,North America,259.9158935546875,206.18392944335935,272.18731689453125
2025-02-14 00:00:00,South America,257.41363525390625,194.90896606445312,271.9378662109375
2025-02-15 00:00:00,Western Hemisphere,251.62191772460935,195.50762939453125,272.3868713378906
2025-02-15 00:00:00,Tropics,251.8557281494141,187.12625122070312,273.78375244140625
2025-02-15 00:00:00,North America,259.8602294921875,206.18392944335935,271.9877624511719
2025-02-15 00:00:00,South America,256.9644470214844,202.84133911132807,272.03765869140625
2025-02-16 00:00:00,Western Hemisphere,251.39422607421875,126.91000366210938,272.8358764648437
2025-02-16 00:00:00,Tropics,251.86215209960935,126.91000366210938,272.8358764648437
2025-02-16 00:00:00,North America,259.4234924316406,212.42007446289065,270.4411926269531
2025-02-16 00:00:00,South America,254.58041381835935,126.91000366210938,272.8358764648437
2025-02-17 00:00:00,Western Hemisphere,251.4141540527344,126.91000366210938,273.2349853515625
2025-02-17 00:00:00,Tropics,251.72784423828125,126.91000366210938,273.6839904785156
2025-02-17 00:00:00,North America,258.0544128417969,206.53314208984372,268.54541015625
2025-02-17 00:00:00,South America,254.3811492919922,126.91000366210938,271.289306640625
2025-02-18 00:00:00,Western Hemisphere,251.09703063964844,180.191650390625,273.883544921875
2025-02-18 00:00:00,Tropics,251.16514587402344,126.91000366210938,276.22833251953125
2025-02-18 00:00:00,North America,257.2861328125,186.27813720703125,268.8447265625
2025-02-18 00:00:00,South America,254.0908203125,187.12625122070312,269.7926330566406
2025-02-19 00:00:00,Western Hemisphere,251.7934112548828,191.716064453125,273.9334411621094
2025-02-19 00:00:00,Tropics,253.197998046875,185.82913208007807,277.02655029296875
2025-02-19 00:00:00,North America,260.84429931640625,214.2160797119141,271.4888916015625
2025-02-19 00:00:00,South America,252.61459350585935,197.75265502929688,268.3458557128906
2025-02-20 00:00:00,Western Hemisphere,252.2945251464844,193.6617431640625,273.18511962890625
2025-02-20 00:00:00,Tropics,252.84225463867188,188.37347412109372,276.02880859375
2025-02-20 00:00:00,North America,262.1250915527344,217.7083282470703,272.0875244140625
2025-02-20 00:00:00,South America,254.44381713867188,193.6617431640625,269.3935241699219
2025-02-21 00:00:00,Western Hemisphere,253.36746215820312,193.6617431640625,272.8358764648437
2025-02-21 00:00:00,Tropics,253.28350830078125,126.91000366210938,273.78375244140625
2025-02-21 00:00:00,North America,261.2932434082031,214.2160797119141,269.69287109375
2025-02-21 00:00:00,South America,255.77191162109372,193.6617431640625,267.7471923828125
2025-02-22 00:00:00,Western Hemisphere,253.20950317382807,186.67724609375,273.33477783203125
2025-02-22 00:00:00,Tropics,252.5726776123047,183.933349609375,273.6839904785156
2025-02-22 00:00:00,North America,261.1208190917969,217.55865478515625,271.23944091796875
2025-02-22 00:00:00,South America,256.0899658203125,186.67724609375,269.1939697265625
2025-02-23 00:00:00,Western Hemisphere,252.54725646972656,190.96771240234372,272.2372131347656
2025-02-23 00:00:00,Tropics,252.8531036376953,126.91000366210938,272.18731689453125
2025-02-23 00:00:00,North America,261.7475280761719,209.62628173828125,270.89019775390625
2025-02-23 00:00:00,South America,256.19049072265625,190.96771240234372,270.89019775390625
2025-02-24 00:00:00,Western Hemisphere,253.09474182128903,190.26927185058597,272.436767578125
2025-02-24 00:00:00,Tropics,252.7064971923828,188.37347412109372,272.33697509765625
2025-02-24 00:00:00,North America,260.6780700683594,206.73269653320312,271.43896484375
2025-02-24 00:00:00,South America,258.10968017578125,192.71383666992188,272.436767578125
2025-02-25 00:00:00,Western Hemisphere,254.16087341308597,192.3646240234375,273.584228515625
2025-02-25 00:00:00,Tropics,254.1422119140625,186.67724609375,270.89019775390625
2025-02-25 00:00:00,North America,259.8169860839844,210.1251678466797,273.1351928710937
2025-02-25 00:00:00,South America,259.10870361328125,194.01095581054688,273.584228515625
2025-02-26 00:00:00,Western Hemisphere,254.84445190429688,190.26927185058597,275.2305603027344
2025-02-26 00:00:00,Tropics,253.38427734375,186.27813720703125,272.8857727050781
2025-02-26 00:00:00,North America,260.3751220703125,192.71383666992188,271.9877624511719
2025-02-26 00:00:00,South America,260.689208984375,194.310302734375,275.2305603027344
2025-02-27 00:00:00,Western Hemisphere,254.8492126464844,188.37347412109372,273.63409423828125
2025-02-27 00:00:00,Tropics,253.95193481445312,186.67724609375,272.98553466796875
2025-02-27 00:00:00,North America,261.20318603515625,204.7371368408203,270.4411926269531
2025-02-27 00:00:00,South America,260.1344909667969,192.0153961181641,272.736083984375
2025-02-28 00:00:00,Western Hemisphere,254.79266357421875,189.9200439453125,272.3868713378906
2025-02-28 00:00:00,Tropics,254.43215942382807,187.12625122070312,275.4301147460937
2025-02-28 00:00:00,North America,262.36187744140625,209.4766082763672,272.3868713378906
2025-02-28 00:00:00,South America,259.1768493652344,191.3668365478516,271.1396484375
2025-03-01 00:00:00,Western Hemisphere,254.4253387451172,187.52536010742188,271.6884155273437
2025-03-01 00:00:00,Tropics,254.724609375,182.43667602539065,274.8314514160156
2025-03-01 00:00:00,North America,260.8998107910156,197.50320434570312,271.6884155273437
2025-03-01 00:00:00,South America,259.0395202636719,193.6617431640625,271.43896484375
2025-03-02 00:00:00,Western Hemisphere,254.0334930419922,185.380126953125,270.89019775390625
2025-03-02 00:00:00,Tropics,252.6116180419922,185.380126953125,273.83367919921875
2025-03-02 00:00:00,North America,261.85955810546875,201.7437896728516,270.89019775390625
2025-03-02 00:00:00,South America,257.7264099121094,187.974365234375,270.84033203125
2025-03-03 00:00:00,Western Hemisphere,254.1271514892578,194.90896606445312,272.3868713378906
2025-03-03 00:00:00,Tropics,252.56082153320312,187.52536010742188,273.1351928710937
2025-03-03 00:00:00,North America,262.5253601074219,194.90896606445312,272.3868713378906
2025-03-03 00:00:00,South America,259.7630615234375,195.80697631835935,270.89019775390625
2025-03-04 00:00:00,Western Hemisphere,253.81320190429688,190.26927185058597,274.3325500488281
2025-03-04 00:00:00,Tropics,252.3821563720703,184.88124084472656,274.2327880859375
2025-03-04 00:00:00,North America,262.1261291503906,205.984375,272.3868713378906
2025-03-04 00:00:00,South America,259.38201904296875,193.6617431640625,271.83807373046875
2025-03-05 00:00:00,Western Hemisphere,253.4707794189453,185.82913208007807,275.08087158203125
2025-03-05 00:00:00,Tropics,249.91949462890625,183.933349609375,272.98553466796875
2025-03-05 00:00:00,North America,262.233642578125,208.77816772460935,273.18511962890625
2025-03-05 00:00:00,South America,258.1397399902344,191.3668365478516,272.98553466796875
2025-03-06 00:00:00,Western Hemisphere,254.25523376464844,185.82913208007807,274.2826538085937
2025-03-06 00:00:00,Tropics,251.41656494140625,183.933349609375,272.287109375
2025-03-06 00:00:00,North America,261.8314514160156,217.3092041015625,274.2327880859375
2025-03-06 00:00:00,South America,259.4175720214844,192.0153961181641,273.3846435546875
2025-03-07 00:00:00,Western Hemisphere,254.83517456054688,196.65509033203125,273.78375244140625
2025-03-07 00:00:00,Tropics,250.86920166015625,187.974365234375,271.53875732421875
2025-03-07 00:00:00,North America,262.76220703125,207.281494140625,272.8857727050781
2025-03-07 00:00:00,South America,258.1443176269531,196.65509033203125,271.53875732421875
2025-03-08 00:00:00,Western Hemisphere,255.4551239013672,196.65509033203125,273.2848815917969
2025-03-08 00:00:00,Tropics,249.9324188232422,184.88124084472656,272.03765869140625
2025-03-08 00:00:00,North America,262.61602783203125,198.80032348632807,272.3868713378906
2025-03-08 00:00:00,South America,258.48486328125,199.5486602783203,272.98553466796875
2025-03-09 00:00:00,Western Hemisphere,255.4405517578125,185.82913208007807,274.88134765625
2025-03-09 00:00:00,Tropics,251.74484252929688,185.82913208007807,273.48443603515625
2025-03-09 00:00:00,North America,261.5868835449219,197.75265502929688,272.8857727050781
2025-03-09 00:00:00,South America,259.82379150390625,185.82913208007807,274.88134765625
2025-03-10 00:00:00,Western Hemisphere,255.89132690429688,193.3623962402344,277.2760009765625
2025-03-10 00:00:00,Tropics,252.22314453125,188.37347412109372,273.63409423828125
2025-03-10 00:00:00,North America,263.2810363769531,210.1251678466797,272.9356689453125
2025-03-10 00:00:00,South America,260.732421875,193.3623962402344,277.2760009765625
2025-03-11 00:00:00,Western Hemisphere,255.77536010742188,182.93556213378903,274.43231201171875
2025-03-11 00:00:00,Tropics,250.43304443359372,182.93556213378903,272.736083984375
2025-03-11 00:00:00,North America,264.1010437011719,202.1927795410156,273.9833374023437
2025-03-11 00:00:00,South America,260.1700439453125,182.93556213378903,274.43231201171875
2025-03-12 00:00:00,Western Hemisphere,256.03350830078125,188.7725982666016,276.62744140625
2025-03-12 00:00:00,Tropics,251.3548126220703,186.67724609375,273.83367919921875
2025-03-12 00:00:00,North America,265.0802001953125,210.97329711914065,273.2848815917969
2025-03-12 00:00:00,South America,261.601318359375,192.0153961181641,276.62744140625
2025-03-13 00:00:00,Western Hemisphere,256.32550048828125,191.716064453125,275.2305603027344
2025-03-13 00:00:00,Tropics,251.7521514892578,182.43667602539065,274.88134765625
2025-03-13 00:00:00,North America,264.561279296875,213.01873779296875,274.48223876953125
2025-03-13 00:00:00,South America,262.4438171386719,191.716064453125,275.2305603027344
2025-03-14 00:00:00,Western Hemisphere,255.17013549804688,189.52093505859372,276.178466796875
2025-03-14 00:00:00,Tropics,250.6481170654297,186.67724609375,275.92901611328125
2025-03-14 00:00:00,North America,265.3838806152344,216.510986328125,274.5321044921875
2025-03-14 00:00:00,South America,259.3168640136719,193.3623962402344,275.8791198730469
2025-03-15 00:00:00,Western Hemisphere,255.5749664306641,191.3668365478516,277.02655029296875
2025-03-15 00:00:00,Tropics,251.88153076171875,185.82913208007807,275.6296691894531
2025-03-15 00:00:00,North America,265.1429748535156,214.2160797119141,274.2826538085937
2025-03-15 00:00:00,South America,260.33306884765625,191.716064453125,277.02655029296875
2025-03-16 00:00:00,Western Hemisphere,255.8104553222656,197.2038726806641,276.9766845703125
2025-03-16 00:00:00,Tropics,251.82769775390625,187.12625122070312,276.9267883300781
2025-03-16 00:00:00,North America,264.3969116210937,213.66729736328125,273.1351928710937
2025-03-16 00:00:00,South America,261.5718078613281,198.00210571289065,276.9766845703125
2025-03-17 00:00:00,Western Hemisphere,255.8967437744141,190.96771240234372,276.9267883300781
2025-03-17 00:00:00,Tropics,252.8470001220703,180.7903289794922,275.77935791015625
2025-03-17 00:00:00,North America,263.88525390625,217.957763671875,273.2848815917969
2025-03-17 00:00:00,South America,261.75537109375,190.96771240234372,276.9267883300781
2025-03-18 00:00:00,Western Hemisphere,255.7943572998047,190.26927185058597,276.02880859375
2025-03-18 00:00:00,Tropics,252.12274169921875,187.12625122070312,273.883544921875
2025-03-18 00:00:00,North America,264.0405578613281,214.36575317382807,272.98553466796875
2025-03-18 00:00:00,South America,259.9560546875,190.96771240234372,274.63189697265625
2025-03-19 00:00:00,Western Hemisphere,255.9716339111328,184.88124084472656,278.37359619140625
2025-03-19 00:00:00,Tropics,252.03744506835935,183.4344482421875,273.63409423828125
2025-03-19 00:00:00,North America,264.1543884277344,215.81253051757807,272.8857727050781
2025-03-19 00:00:00,South America,261.882080078125,191.3668365478516,278.37359619140625
2025-03-20 00:00:00,Western Hemisphere,255.40365600585935,186.67724609375,274.731689453125
2025-03-20 00:00:00,Tropics,253.3849639892578,184.88124084472656,274.43231201171875
2025-03-20 00:00:00,North America,263.9661865234375,215.66287231445312,272.0875244140625
2025-03-20 00:00:00,South America,262.4504699707031,186.67724609375,274.731689453125
2025-03-21 00:00:00,Western Hemisphere,254.68182373046875,183.933349609375,275.57977294921875
2025-03-21 00:00:00,Tropics,253.2621307373047,183.4344482421875,273.48443603515625
2025-03-21 00:00:00,North America,263.83551025390625,219.50433349609372,272.18731689453125
2025-03-21 00:00:00,South America,261.40069580078125,192.0153961181641,275.57977294921875
2025-03-22 00:00:00,Western Hemisphere,253.26719665527344,190.26927185058597,275.7294311523437
2025-03-22 00:00:00,Tropics,253.8082275390625,186.27813720703125,274.5321044921875
2025-03-22 00:00:00,North America,263.1476745605469,209.12738037109372,272.18731689453125
2025-03-22 00:00:00,South America,258.80047607421875,190.26927185058597,274.78155517578125
2025-03-23 00:00:00,Western Hemisphere,252.0361785888672,185.380126953125,274.3325500488281
2025-03-23 00:00:00,Tropics,255.96597290039065,185.380126953125,275.3802490234375
2025-03-23 00:00:00,North America,262.49273681640625,198.30142211914065,270.09197998046875
2025-03-23 00:00:00,South America,256.9198913574219,187.52536010742188,273.83367919921875
2025-03-24 00:00:00,Western Hemisphere,251.9691619873047,187.12625122070312,275.28045654296875
2025-03-24 00:00:00,Tropics,255.04660034179688,187.12625122070312,275.4301147460937
2025-03-24 00:00:00,North America,259.7958068847656,195.20831298828125,269.1440734863281
2025-03-24 00:00:00,South America,255.39065551757807,187.12625122070312,275.2305603027344
2025-03-25 00:00:00,Western Hemisphere,252.76744079589844,185.82913208007807,274.6817626953125
2025-03-25 00:00:00,Tropics,254.65377807617188,185.82913208007807,275.330322265625
2025-03-25 00:00:00,North America,260.0066833496094,208.57861328125,271.6884155273437
2025-03-25 00:00:00,South America,253.3129119873047,185.82913208007807,272.8857727050781
